sizeMap; possibleActions; possibleStates; initialQValues; learningMethod; selectionMethod; selectionMethodForSimulationMCTS; numberOfTasks; numberOfEpisodes; softmax_baselineUsed; softmax_temperature; UCB_c; eGreedy_epsilon_initial; eGreedy_epsilon_final; qLearning_alpha; qLearning_gamma; qLearning_lambda; maxStepsForSimulationMCTS; simulationDepthChargeMCTS; taskNumber; episodeNumber; episodeStepTime; optimalAction; lastState; actionInLastState; newState; averageReward; RMS; percentageOfChosenOptimalActionsPerEpisode; percentageOfChosenActionsPerEpisode; victories;

8;UP;ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_1.0;0.0;Q_LEARNING;MONTE_CARLO_TREE_SEARCH;E_GREEDY;20;150;true;1.0;1.0;0.2;0.2;1.0;0.98;0.8;100;0;0;0;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;RIGHT_UP;ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_2.0;;;;;;;;;;;;;;;;;0;1;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;RIGHT;ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_3.0;;;;;;;;;;;;;;;;;0;2;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;RIGHT_DOWN;ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_4.0;;;;;;;;;;;;;;;;;0;3;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;DOWN;ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_5.0;;;;;;;;;;;;;;;;;0;4;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;LEFT_DOWN;ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_6.0;;;;;;;;;;;;;;;;;0;5;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;LEFT;ZONA_SEGURA_AGENTE_DESTRUIDO_1.0_0.0;;;;;;;;;;;;;;;;;0;6;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;LEFT_UP;ZONA_SEGURA_AGENTE_DESTRUIDO_1.0_7.0;;;;;;;;;;;;;;;;;0;7;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_2.0_0.0;;;;;;;;;;;;;;;;;0;8;41;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;47.61905_0.0_19.04762_0.0_30.95238_2.38095_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_2.0_7.0;;;;;;;;;;;;;;;;;0;9;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_3.0_0.0;;;;;;;;;;;;;;;;;0;10;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_3.0_7.0;;;;;;;;;;;;;;;;;0;11;40;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.78049_0.0_17.07317_0.0_34.14634_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_4.0_0.0;;;;;;;;;;;;;;;;;0;12;42;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;2.3255813953488373;44.18605_0.0_20.93023_0.0_30.23256_2.32558_0.0_2.32558;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_4.0_7.0;;;;;;;;;;;;;;;;;0;13;41;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;50.0_0.0_14.28571_2.38095_33.33333_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_5.0_0.0;;;;;;;;;;;;;;;;;0;14;46;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;46.80851_0.0_17.02128_0.0_34.04255_0.0_2.12766_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_5.0_7.0;;;;;;;;;;;;;;;;;0;15;43;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;43.18182_0.0_20.45455_2.27273_27.27273_0.0_6.81818_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_6.0_0.0;;;;;;;;;;;;;;;;;0;16;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_6.0_7.0;;;;;;;;;;;;;;;;;0;17;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_7.0_0.0;;;;;;;;;;;;;;;;;0;18;40;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.78049_0.0_17.07317_0.0_34.14634_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_7.0_1.0;;;;;;;;;;;;;;;;;0;19;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;43.58974_2.5641_20.51282_0.0_28.20513_2.5641_2.5641_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_7.0_2.0;;;;;;;;;;;;;;;;;0;20;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_7.0_3.0;;;;;;;;;;;;;;;;;0;21;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_7.0_4.0;;;;;;;;;;;;;;;;;0;22;42;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.83721_0.0_16.27907_2.32558_30.23256_2.32558_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_7.0_5.0;;;;;;;;;;;;;;;;;0;23;41;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;45.2381_0.0_21.42857_0.0_28.57143_2.38095_2.38095_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_7.0_6.0;;;;;;;;;;;;;;;;;0;24;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;46.15385_0.0_20.51282_0.0_30.76923_0.0_2.5641_0.0;0;
;;ZONA_REPARACION_AGENTE_DESTRUIDO_0.0_0.0;;;;;;;;;;;;;;;;;0;25;42;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;4.651162790697675;41.86047_0.0_20.93023_0.0_32.55814_0.0_0.0_4.65116;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;;;;;;;;;;;;;;;;;0;26;39;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;2.5;45.0_0.0_20.0_0.0_32.5_0.0_0.0_2.5;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_2.0;;;;;;;;;;;;;;;;;0;27;40;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;46.34146_0.0_19.5122_0.0_31.70732_0.0_2.43902_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_3.0;;;;;;;;;;;;;;;;;0;28;42;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;2.3255813953488373;41.86047_0.0_23.25581_0.0_27.90698_2.32558_2.32558_2.32558;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_4.0;;;;;;;;;;;;;;;;;0;29;42;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;46.51163_0.0_18.60465_0.0_32.55814_0.0_2.32558_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_5.0;;;;;;;;;;;;;;;;;0;30;42;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;44.18605_0.0_20.93023_0.0_30.23256_0.0_4.65116_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_6.0;;;;;;;;;;;;;;;;;0;31;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_1.0;;;;;;;;;;;;;;;;;0;32;42;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;46.51163_0.0_20.93023_0.0_27.90698_4.65116_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_2.0;;;;;;;;;;;;;;;;;0;33;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_3.0;;;;;;;;;;;;;;;;;0;34;47;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;2.0833333333333335;43.75_0.0_16.66667_4.16667_29.16667_0.0_4.16667_2.08333;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_4.0;;;;;;;;;;;;;;;;;0;35;42;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.83721_2.32558_11.62791_2.32558_34.88372_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_5.0;;;;;;;;;;;;;;;;;0;36;39;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;2.5;40.0_2.5_22.5_0.0_27.5_2.5_2.5_2.5;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_6.0;;;;;;;;;;;;;;;;;0;37;43;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;43.18182_2.27273_18.18182_2.27273_27.27273_2.27273_4.54545_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_1.0;;;;;;;;;;;;;;;;;0;38;39;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;45.0_0.0_22.5_0.0_27.5_2.5_2.5_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_2.0;;;;;;;;;;;;;;;;;0;39;41;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;47.61905_0.0_19.04762_2.38095_26.19048_4.7619_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_3.0;;;;;;;;;;;;;;;;;0;40;42;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;2.3255813953488373;46.51163_0.0_16.27907_2.32558_32.55814_0.0_0.0_2.32558;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_4.0;;;;;;;;;;;;;;;;;0;41;46;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;46.80851_0.0_17.02128_2.12766_29.78723_2.12766_2.12766_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_5.0;;;;;;;;;;;;;;;;;0;42;42;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.83721_0.0_16.27907_0.0_34.88372_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_6.0;;;;;;;;;;;;;;;;;0;43;39;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;47.5_0.0_20.0_0.0_30.0_2.5_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_4.0_1.0;;;;;;;;;;;;;;;;;0;44;42;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;44.18605_0.0_20.93023_0.0_30.23256_0.0_4.65116_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_4.0_2.0;;;;;;;;;;;;;;;;;0;45;44;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;44.44444_0.0_22.22222_0.0_26.66667_4.44444_2.22222_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_4.0_3.0;;;;;;;;;;;;;;;;;0;46;40;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;46.34146_0.0_19.5122_0.0_31.70732_0.0_2.43902_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_4.0_4.0;;;;;;;;;;;;;;;;;0;47;42;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.83721_0.0_16.27907_4.65116_25.5814_4.65116_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_4.0_5.0;;;;;;;;;;;;;;;;;0;48;44;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;46.66667_0.0_17.77778_2.22222_28.88889_2.22222_2.22222_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_4.0_6.0;;;;;;;;;;;;;;;;;0;49;43;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;43.18182_2.27273_20.45455_2.27273_22.72727_6.81818_2.27273_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_5.0_1.0;;;;;;;;;;;;;;;;;0;50;46;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;2.127659574468085;42.55319_0.0_21.2766_0.0_29.78723_2.12766_2.12766_2.12766;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_5.0_2.0;;;;;;;;;;;;;;;;;0;51;39;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;2.5;42.5_0.0_25.0_0.0_25.0_5.0_0.0_2.5;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_5.0_3.0;;;;;;;;;;;;;;;;;0;52;52;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;43.39623_1.88679_16.98113_1.88679_28.30189_3.77358_3.77358_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_5.0_4.0;;;;;;;;;;;;;;;;;0;53;42;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;2.3255813953488373;41.86047_2.32558_18.60465_0.0_32.55814_0.0_2.32558_2.32558;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_5.0_5.0;;;;;;;;;;;;;;;;;0;54;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_5.0_6.0;;;;;;;;;;;;;;;;;0;55;48;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;44.89796_2.04082_18.36735_0.0_28.57143_6.12245_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_6.0_1.0;;;;;;;;;;;;;;;;;0;56;42;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.83721_0.0_16.27907_2.32558_30.23256_2.32558_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_6.0_2.0;;;;;;;;;;;;;;;;;0;57;40;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.78049_0.0_17.07317_0.0_34.14634_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_6.0_3.0;;;;;;;;;;;;;;;;;0;58;44;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;46.66667_0.0_17.77778_2.22222_28.88889_2.22222_2.22222_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_6.0_4.0;;;;;;;;;;;;;;;;;0;59;44;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;2.2222222222222223;44.44444_0.0_17.77778_2.22222_31.11111_0.0_2.22222_2.22222;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_6.0_5.0;;;;;;;;;;;;;;;;;0;60;42;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;46.51163_0.0_18.60465_0.0_32.55814_0.0_2.32558_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_6.0_6.0;;;;;;;;;;;;;;;;;0;61;43;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;47.72727_0.0_18.18182_0.0_31.81818_2.27273_0.0_0.0;0;
;;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;;;;;;;;;;;;;;;;;0;62;47;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;39.58333_0.0_27.08333_0.0_20.83333_6.25_6.25_0.0;0;
;;ZONA_ATAQUE_AGENTE_DESTRUIDO_ENEMIGO_DESTRUIDO_7.0_7.0;;;;;;;;;;;;;;;;;0;63;40;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.78049_0.0_17.07317_2.43902_29.26829_2.43902_0.0_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_1.0;;;;;;;;;;;;;;;;;0;64;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;46.15385_0.0_20.51282_0.0_30.76923_0.0_2.5641_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_2.0;;;;;;;;;;;;;;;;;0;65;41;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;47.61905_0.0_16.66667_2.38095_30.95238_0.0_2.38095_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_3.0;;;;;;;;;;;;;;;;;0;66;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;48.71795_0.0_17.94872_0.0_33.33333_0.0_0.0_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_4.0;;;;;;;;;;;;;;;;;0;67;51;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;3.8461538461538463;40.38462_0.0_21.15385_0.0_30.76923_1.92308_1.92308_3.84615;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_5.0;;;;;;;;;;;;;;;;;0;68;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;2.5641025641025643;41.02564_2.5641_20.51282_0.0_30.76923_0.0_2.5641_2.5641;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_6.0;;;;;;;;;;;;;;;;;0;69;52;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_7.0_7.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_7.0_7.0;-1.0;-1.0;0.0;43.39623_0.0_20.75472_0.0_28.30189_3.77358_3.77358_0.0;0;
