sizeMap; possibleActions; possibleStates; initialQValues; learningMethod; selectionMethod; selectionMethodForSimulationMCTS; numberOfTasks; numberOfEpisodes; softmax_baselineUsed; softmax_temperature; UCB_c; eGreedy_epsilon_initial; eGreedy_epsilon_final; qLearning_alpha; qLearning_gamma; qLearning_lambda; maxStepsForSimulationMCTS; simulationDepthChargeMCTS; taskNumber; episodeNumber; episodeStepTime; optimalAction; lastState; actionInLastState; newState; averageReward; RMS; percentageOfChosenOptimalActionsPerEpisode; percentageOfChosenActionsPerEpisode; victories;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_4.0_1.0;;;;;;;;;;;;;;;;;0;10;277;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;10.071942446043165;15.46763_13.66906_10.07194_10.79137_16.90647_10.43165_12.58993_10.07194;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_4.0_2.0;;;;;;;;;;;;;;;;;0;11;265;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;2.6315789473684212;24.06015_7.5188_16.54135_4.51128_20.30075_8.27068_16.16541_2.63158;1;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_4.0_3.0;;;;;;;;;;;;;;;;;0;12;46;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;2.127659574468085;36.17021_2.12766_21.2766_0.0_25.53191_8.51064_4.25532_2.12766;1;
;;ZONA_REPARACION_AGENTE_DESTRUIDO_0.0_0.0;;;;;;;;;;;;;;;;;0;13;153;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;1.2987012987012987;24.02597_9.74026_17.53247_1.94805_20.12987_11.03896_14.28571_1.2987;1;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;;;;;;;;;;;;;;;;;0;14;60;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;1.639344262295082;39.34426_3.27869_14.7541_0.0_31.14754_8.19672_1.63934_1.63934;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_2.0;;;;;;;;;;;;;;;;;0;15;78;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;1.2658227848101267;31.64557_1.26582_22.78481_2.53165_20.25316_7.59494_12.65823_1.26582;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_3.0;;;;;;;;;;;;;;;;;0;16;51;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;3.8461538461538463;30.76923_7.69231_15.38462_1.92308_26.92308_7.69231_5.76923_3.84615;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_1.0;;;;;;;;;;;;;;;;;0;17;47;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;0.0;35.41667_2.08333_20.83333_2.08333_22.91667_6.25_10.41667_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_2.0;;;;;;;;;;;;;;;;;0;18;71;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;1.3888888888888888;29.16667_5.55556_20.83333_2.77778_18.05556_11.11111_11.11111_1.38889;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_3.0;;;;;;;;;;;;;;;;;0;19;78;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;0.0;39.24051_3.79747_12.65823_2.53165_27.8481_8.86076_5.06329_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_1.0;;;;;;;;;;;;;;;;;0;20;47;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;2.0833333333333335;35.41667_2.08333_18.75_0.0_31.25_2.08333_8.33333_2.08333;1;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_2.0;;;;;;;;;;;;;;;;;0;21;184;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;1.0810810810810811;27.56757_9.18919_13.51351_2.7027_23.78378_9.72973_12.43243_1.08108;1;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_3.0;;;;;;;;;;;;;;;;;0;22;143;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;0.6944444444444444;26.38889_10.41667_12.5_2.08333_26.38889_6.94444_14.58333_0.69444;0;
;;ZONA_ATAQUE_AGENTE_DESTRUIDO_4.0_4.0;;;;;;;;;;;;;;;;;0;23;78;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;2.5316455696202533;35.44304_1.26582_17.72152_2.53165_26.58228_6.32911_7.59494_2.53165;1;
;;ZONA_ATAQUE_AGENTE_DESTRUIDO_ENEMIGO_DESTRUIDO_4.0_4.0;;;;;;;;;;;;;;;;;0;24;76;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;1.2987012987012987;35.06494_3.8961_14.28571_5.19481_23.37662_7.79221_9.09091_1.2987;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_1.0;;;;;;;;;;;;;;;;;0;25;88;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;3.3707865168539324;28.08989_7.86517_15.73034_0.0_29.21348_6.74157_8.98876_3.37079;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_2.0;;;;;;;;;;;;;;;;;0;26;113;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;2.6315789473684212;27.19298_9.64912_12.2807_2.63158_27.19298_7.01754_11.40351_2.63158;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_3.0;;;;;;;;;;;;;;;;;0;27;35;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_4.0_4.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_4.0_4.0;-1.0;-1.0;0.0;41.66667_2.77778_19.44444_0.0_25.0_11.11111_0.0_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_1.0_0.0;;;;;;;;;;;;;;;;;0;28;48;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;4.081632653061225;40.81633_0.0_16.32653_2.04082_30.61224_6.12245_0.0_4.08163;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_1.0_4.0;;;;;;;;;;;;;;;;;0;29;42;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;0.0;37.2093_4.65116_18.60465_0.0_25.5814_9.30233_4.65116_0.0;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_2.0_0.0;;;;;;;;;;;;;;;;;0;30;148;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;2.0134228187919465;28.85906_6.71141_14.09396_1.34228_29.5302_4.69799_12.75168_2.01342;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_2.0_4.0;;;;;;;;;;;;;;;;;0;31;77;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_4.0_4.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_4.0_4.0;-1.0;-1.0;3.8461538461538463;30.76923_5.12821_15.38462_5.12821_23.07692_7.69231_8.97436_3.84615;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_3.0_0.0;;;;;;;;;;;;;;;;;0;32;46;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;0.0;38.29787_0.0_21.2766_0.0_27.65957_4.25532_8.51064_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_3.0_4.0;;;;;;;;;;;;;;;;;0;33;128;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;2.3255813953488373;20.15504_13.95349_16.27907_0.77519_20.93023_12.4031_13.17829_2.32558;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_4.0_0.0;;;;;;;;;;;;;;;;;0;34;70;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;5.633802816901408;23.94366_4.22535_22.53521_4.22535_19.71831_5.6338_14.08451_5.6338;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_4.0_1.0;;;;;;;;;;;;;;;;;0;35;41;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;0.0;40.47619_2.38095_19.04762_0.0_26.19048_9.52381_2.38095_0.0;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_4.0_2.0;;;;;;;;;;;;;;;;;0;36;79;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;3.75;32.5_5.0_17.5_1.25_25.0_11.25_3.75_3.75;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_4.0_3.0;;;;;;;;;;;;;;;;;0;37;57;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;3.4482758620689653;36.2069_1.72414_13.7931_6.89655_25.86207_3.44828_8.62069_3.44828;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_REPARACION_AGENTE_DESTRUIDO_0.0_0.0;;;;;;;;;;;;;;;;;0;38;47;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;4.166666666666667;35.41667_2.08333_20.83333_4.16667_18.75_12.5_2.08333_4.16667;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;;;;;;;;;;;;;;;;;0;39;68;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;5.797101449275362;30.43478_2.89855_21.73913_2.89855_20.28986_11.5942_4.34783_5.7971;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_2.0;;;;;;;;;;;;;;;;;0;40;74;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;5.333333333333333;33.33333_5.33333_13.33333_5.33333_24.0_10.66667_2.66667_5.33333;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_3.0;;;;;;;;;;;;;;;;;0;41;51;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;5.769230769230769;32.69231_1.92308_17.30769_7.69231_21.15385_5.76923_7.69231_5.76923;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_1.0;;;;;;;;;;;;;;;;;0;42;80;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;2.4691358024691357;27.16049_8.64198_16.04938_2.46914_23.45679_8.64198_11.11111_2.46914;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_2.0;;;;;;;;;;;;;;;;;0;43;43;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;2.272727272727273;38.63636_2.27273_20.45455_0.0_25.0_11.36364_0.0_2.27273;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_3.0;;;;;;;;;;;;;;;;;0;44;111;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;3.5714285714285716;28.57143_8.92857_9.82143_6.25_25.0_7.14286_10.71429_3.57143;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_1.0;;;;;;;;;;;;;;;;;0;45;88;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;1.1235955056179776;30.33708_6.74157_13.48315_4.49438_24.7191_5.61798_13.48315_1.1236;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_2.0;;;;;;;;;;;;;;;;;0;46;45;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;0.0;36.95652_4.34783_17.3913_0.0_28.26087_6.52174_6.52174_0.0;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_3.0;;;;;;;;;;;;;;;;;0;47;84;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;2.3529411764705883;24.70588_8.23529_20.0_1.17647_21.17647_9.41176_12.94118_2.35294;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_ATAQUE_AGENTE_DESTRUIDO_4.0_4.0;;;;;;;;;;;;;;;;;0;48;156;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;1.910828025477707;17.83439_14.01274_17.19745_1.27389_19.74522_10.82803_17.19745_1.91083;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_ATAQUE_AGENTE_DESTRUIDO_ENEMIGO_DESTRUIDO_4.0_4.0;;;;;;;;;;;;;;;;;0;49;68;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;2.898550724637681;33.33333_2.89855_18.84058_1.44928_26.08696_7.24638_7.24638_2.89855;1;
;;VIDA_BAJA_ZONA_SEGURA_0.0_1.0;;;;;;;;;;;;;;;;;0;50;136;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;3.6496350364963503;27.0073_5.83942_16.78832_4.37956_21.89781_8.0292_12.40876_3.64964;1;
;;VIDA_BAJA_ZONA_SEGURA_0.0_2.0;;;;;;;;;;;;;;;;;0;51;52;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;7.547169811320755;32.07547_1.88679_20.75472_0.0_30.18868_5.66038_1.88679_7.54717;1;
;;VIDA_BAJA_ZONA_SEGURA_0.0_3.0;;;;;;;;;;;;;;;;;0;52;86;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;2.2988505747126435;29.88506_3.44828_20.68966_5.74713_14.94253_11.49425_11.49425_2.29885;1;
;;VIDA_BAJA_ZONA_SEGURA_1.0_0.0;;;;;;;;;;;;;;;;;0;53;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_4.0_4.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_4.0_4.0;-1.0;-1.0;5.128205128205129;33.33333_2.5641_20.51282_2.5641_25.64103_5.12821_5.12821_5.12821;0;
;;VIDA_BAJA_ZONA_SEGURA_1.0_4.0;;;;;;;;;;;;;;;;;0;54;54;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;3.6363636363636362;36.36364_3.63636_16.36364_3.63636_23.63636_10.90909_1.81818_3.63636;1;
;;VIDA_BAJA_ZONA_SEGURA_2.0_0.0;;;;;;;;;;;;;;;;;0;55;67;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;4.411764705882353;27.94118_4.41176_22.05882_2.94118_19.11765_10.29412_8.82353_4.41176;1;
;;VIDA_BAJA_ZONA_SEGURA_2.0_4.0;;;;;;;;;;;;;;;;;0;56;63;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;3.125;34.375_0.0_21.875_3.125_21.875_7.8125_7.8125_3.125;1;
;;VIDA_BAJA_ZONA_SEGURA_3.0_0.0;;;;;;;;;;;;;;;;;0;57;51;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;1.9230769230769231;34.61538_0.0_21.15385_5.76923_19.23077_5.76923_11.53846_1.92308;1;
;;VIDA_BAJA_ZONA_SEGURA_3.0_4.0;;;;;;;;;;;;;;;;;0;58;48;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;0.0;38.77551_2.04082_16.32653_2.04082_28.57143_4.08163_8.16327_0.0;1;
;;VIDA_BAJA_ZONA_SEGURA_4.0_0.0;;;;;;;;;;;;;;;;;0;59;47;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;2.0833333333333335;35.41667_0.0_20.83333_2.08333_27.08333_2.08333_10.41667_2.08333;1;
;;VIDA_BAJA_ZONA_SEGURA_4.0_1.0;;;;;;;;;;;;;;;;;0;60;82;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;8.433734939759036;30.12048_2.40964_14.45783_9.63855_21.68675_6.0241_7.22892_8.43373;1;
;;VIDA_BAJA_ZONA_SEGURA_4.0_2.0;;;;;;;;;;;;;;;;;0;61;152;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_4.0_4.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_4.0_4.0;1.0;-1.0;1.3071895424836601;22.22222_12.4183_13.72549_0.65359_26.79739_6.53595_16.33987_1.30719;1;
