sizeMap; possibleActions; possibleStates; initialQValues; learningMethod; selectionMethod; selectionMethodForSimulationMCTS; numberOfTasks; numberOfEpisodes; softmax_baselineUsed; softmax_temperature; UCB_c; eGreedy_epsilon_initial; eGreedy_epsilon_final; qLearning_alpha; qLearning_gamma; qLearning_lambda; maxStepsForSimulationMCTS; simulationDepthChargeMCTS; taskNumber; episodeNumber; episodeStepTime; optimalAction; lastState; actionInLastState; newState; averageReward; RMS; percentageOfChosenOptimalActionsPerEpisode; percentageOfChosenActionsPerEpisode; victories;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_3.0_0.0;;;;;;;;;;;;;;;;;0;9;36;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.64865_0.0_16.21622_0.0_35.13514_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_3.0_6.0;;;;;;;;;;;;;;;;;0;10;37;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;47.36842_0.0_18.42105_0.0_31.57895_2.63158_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_4.0_0.0;;;;;;;;;;;;;;;;;0;11;39;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;2.5;45.0_0.0_15.0_5.0_30.0_0.0_2.5_2.5;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_4.0_6.0;;;;;;;;;;;;;;;;;0;12;35;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;50.0_0.0_13.88889_2.77778_33.33333_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_5.0_0.0;;;;;;;;;;;;;;;;;0;13;34;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.57143_0.0_17.14286_0.0_34.28571_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_5.0_6.0;;;;;;;;;;;;;;;;;0;14;34;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.57143_0.0_17.14286_0.0_34.28571_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_6.0_0.0;;;;;;;;;;;;;;;;;0;15;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.71795_0.0_15.38462_0.0_35.89744_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_6.0_1.0;;;;;;;;;;;;;;;;;0;16;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;2.5641025641025643;43.58974_0.0_20.51282_0.0_30.76923_2.5641_0.0_2.5641;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_6.0_2.0;;;;;;;;;;;;;;;;;0;17;36;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;2.7027027027027026;43.24324_0.0_21.62162_0.0_29.72973_2.7027_0.0_2.7027;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_6.0_3.0;;;;;;;;;;;;;;;;;0;18;35;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;50.0_0.0_13.88889_2.77778_33.33333_0.0_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_6.0_4.0;;;;;;;;;;;;;;;;;0;19;35;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;47.22222_2.77778_13.88889_2.77778_30.55556_2.77778_0.0_0.0;0;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_6.0_5.0;;;;;;;;;;;;;;;;;0;20;34;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.57143_0.0_17.14286_0.0_34.28571_0.0_0.0_0.0;0;
;;ZONA_REPARACION_AGENTE_DESTRUIDO_0.0_0.0;;;;;;;;;;;;;;;;;0;21;34;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.57143_0.0_17.14286_0.0_34.28571_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;;;;;;;;;;;;;;;;;0;22;35;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;2.7777777777777777;44.44444_0.0_19.44444_0.0_33.33333_0.0_0.0_2.77778;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_2.0;;;;;;;;;;;;;;;;;0;23;34;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.57143_0.0_17.14286_0.0_34.28571_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_3.0;;;;;;;;;;;;;;;;;0;24;34;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.57143_0.0_17.14286_0.0_34.28571_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_4.0;;;;;;;;;;;;;;;;;0;25;34;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.57143_0.0_17.14286_0.0_34.28571_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_5.0;;;;;;;;;;;;;;;;;0;26;39;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;47.5_0.0_17.5_0.0_32.5_2.5_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_1.0;;;;;;;;;;;;;;;;;0;27;34;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.57143_0.0_17.14286_0.0_34.28571_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_2.0;;;;;;;;;;;;;;;;;0;28;35;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;47.22222_0.0_19.44444_0.0_30.55556_2.77778_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_3.0;;;;;;;;;;;;;;;;;0;29;37;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;44.73684_0.0_21.05263_0.0_28.94737_2.63158_2.63158_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_4.0;;;;;;;;;;;;;;;;;0;30;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.71795_0.0_15.38462_0.0_35.89744_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_5.0;;;;;;;;;;;;;;;;;0;31;40;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;46.34146_0.0_19.5122_0.0_29.26829_4.87805_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_1.0;;;;;;;;;;;;;;;;;0;32;35;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;47.22222_0.0_19.44444_0.0_30.55556_2.77778_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_2.0;;;;;;;;;;;;;;;;;0;33;34;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;45.71429_0.0_20.0_0.0_31.42857_0.0_2.85714_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_3.0;;;;;;;;;;;;;;;;;0;34;34;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.57143_0.0_17.14286_0.0_34.28571_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_4.0;;;;;;;;;;;;;;;;;0;35;37;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;2.6315789473684212;44.73684_0.0_18.42105_0.0_34.21053_0.0_0.0_2.63158;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_3.0_5.0;;;;;;;;;;;;;;;;;0;36;35;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;47.22222_0.0_19.44444_0.0_30.55556_2.77778_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_4.0_1.0;;;;;;;;;;;;;;;;;0;37;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.71795_0.0_15.38462_0.0_35.89744_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_4.0_2.0;;;;;;;;;;;;;;;;;0;38;34;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.57143_0.0_17.14286_0.0_34.28571_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_4.0_3.0;;;;;;;;;;;;;;;;;0;39;33;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;47.05882_2.94118_14.70588_0.0_35.29412_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_4.0_4.0;;;;;;;;;;;;;;;;;0;40;31;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;43.75_3.125_18.75_0.0_31.25_0.0_3.125_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_4.0_5.0;;;;;;;;;;;;;;;;;0;41;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;46.15385_0.0_17.94872_2.5641_28.20513_2.5641_2.5641_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_5.0_1.0;;;;;;;;;;;;;;;;;0;42;37;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;44.73684_2.63158_18.42105_0.0_28.94737_5.26316_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_5.0_2.0;;;;;;;;;;;;;;;;;0;43;36;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;5.405405405405405;40.54054_0.0_21.62162_0.0_32.43243_0.0_0.0_5.40541;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_5.0_3.0;;;;;;;;;;;;;;;;;0;44;36;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;45.94595_0.0_18.91892_0.0_32.43243_0.0_2.7027_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_5.0_4.0;;;;;;;;;;;;;;;;;0;45;34;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.57143_0.0_17.14286_0.0_34.28571_0.0_0.0_0.0;0;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_5.0_5.0;;;;;;;;;;;;;;;;;0;46;41;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;50.0_0.0_11.90476_4.7619_30.95238_2.38095_0.0_0.0;0;
;;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;;;;;;;;;;;;;;;;;0;47;34;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.57143_0.0_17.14286_0.0_34.28571_0.0_0.0_0.0;0;
;;ZONA_ATAQUE_AGENTE_DESTRUIDO_ENEMIGO_DESTRUIDO_6.0_6.0;;;;;;;;;;;;;;;;;0;48;35;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;2.7777777777777777;44.44444_0.0_19.44444_0.0_33.33333_0.0_0.0_2.77778;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_1.0;;;;;;;;;;;;;;;;;0;49;32;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.48485_3.0303_12.12121_3.0303_33.33333_0.0_0.0_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_2.0;;;;;;;;;;;;;;;;;0;50;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;46.15385_0.0_17.94872_0.0_33.33333_0.0_2.5641_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_3.0;;;;;;;;;;;;;;;;;0;51;36;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;2.7027027027027026;43.24324_0.0_21.62162_0.0_29.72973_2.7027_0.0_2.7027;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_4.0;;;;;;;;;;;;;;;;;0;52;37;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;44.73684_0.0_21.05263_0.0_28.94737_2.63158_2.63158_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_5.0;;;;;;;;;;;;;;;;;0;53;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.71795_0.0_15.38462_0.0_35.89744_0.0_0.0_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_1.0_0.0;;;;;;;;;;;;;;;;;0;54;34;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.57143_0.0_17.14286_0.0_34.28571_0.0_0.0_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_1.0_6.0;;;;;;;;;;;;;;;;;0;55;39;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;2.5;40.0_0.0_25.0_0.0_25.0_5.0_2.5_2.5;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_2.0_0.0;;;;;;;;;;;;;;;;;0;56;35;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;47.22222_0.0_19.44444_0.0_30.55556_2.77778_0.0_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_2.0_6.0;;;;;;;;;;;;;;;;;0;57;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;41.02564_2.5641_20.51282_0.0_28.20513_2.5641_5.12821_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_3.0_0.0;;;;;;;;;;;;;;;;;0;58;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;43.58974_0.0_20.51282_2.5641_25.64103_2.5641_5.12821_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_3.0_6.0;;;;;;;;;;;;;;;;;0;59;35;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;50.0_0.0_13.88889_2.77778_33.33333_0.0_0.0_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_4.0_0.0;;;;;;;;;;;;;;;;;0;60;39;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;42.5_0.0_22.5_0.0_27.5_2.5_5.0_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_4.0_6.0;;;;;;;;;;;;;;;;;0;61;36;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;45.94595_0.0_18.91892_0.0_32.43243_0.0_2.7027_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_5.0_0.0;;;;;;;;;;;;;;;;;0;62;34;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;2.857142857142857;42.85714_2.85714_17.14286_0.0_34.28571_0.0_0.0_2.85714;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_5.0_6.0;;;;;;;;;;;;;;;;;0;63;33;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;47.05882_2.94118_14.70588_0.0_35.29412_0.0_0.0_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_6.0_0.0;;;;;;;;;;;;;;;;;0;64;44;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;46.66667_0.0_17.77778_2.22222_26.66667_6.66667_0.0_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_6.0_1.0;;;;;;;;;;;;;;;;;0;65;38;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;0.0;48.71795_0.0_12.82051_5.12821_30.76923_0.0_2.5641_0.0;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_6.0_2.0;;;;;;;;;;;;;;;;;0;66;54;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_6.0_6.0;DOWN;ZONA_ATAQUE_AGENTE_DESTRUIDO_6.0_6.0;-1.0;-1.0;3.6363636363636362;34.54545_0.0_25.45455_1.81818_21.81818_5.45455_7.27273_3.63636;0;
