sizeMap; possibleActions; possibleStates; initialQValues; learningMethod; selectionMethod; selectionMethodForSimulationMCTS; numberOfTasks; numberOfEpisodes; softmax_baselineUsed; softmax_temperature; UCB_c; eGreedy_epsilon_initial; eGreedy_epsilon_final; qLearning_alpha; qLearning_gamma; qLearning_lambda; maxStepsForSimulationMCTS; simulationDepthChargeMCTS; taskNumber; episodeNumber; episodeStepTime; optimalAction; lastState; actionInLastState; newState; averageReward; RMS; percentageOfChosenOptimalActionsPerEpisode; percentageOfChosenActionsPerEpisode; victories;

4;UP;ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_1.0;0.0;Q_LEARNING;MONTE_CARLO_TREE_SEARCH;E_GREEDY;20;150;true;1.0;1.0;0.2;0.2;1.0;0.98;0.8;100;10;0;0;444;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;9.662921348314606;18.42697_7.19101_15.95506_10.33708_15.2809_9.21348_13.93258_9.66292;0;
;RIGHT_UP;ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_2.0;;;;;;;;;;;;;;;;;0;1;252;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;12.25296442687747;13.43874_9.09091_16.60079_10.67194_15.01976_8.3004_14.62451_12.25296;1;
;RIGHT;ZONA_SEGURA_AGENTE_DESTRUIDO_1.0_0.0;;;;;;;;;;;;;;;;;0;2;496;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;11.267605633802816;14.88934_9.65795_14.88934_10.26157_16.09658_9.05433_13.8833_11.26761;1;
;RIGHT_DOWN;ZONA_SEGURA_AGENTE_DESTRUIDO_1.0_3.0;;;;;;;;;;;;;;;;;0;3;250;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;9.56175298804781;14.74104_8.76494_18.32669_8.36653_15.53785_8.36653_16.33466_9.56175;1;
;DOWN;ZONA_SEGURA_AGENTE_DESTRUIDO_2.0_0.0;;;;;;;;;;;;;;;;;0;4;168;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;11.834319526627219;14.20118_8.87574_17.15976_11.83432_11.83432_10.05917_14.20118_11.83432;0;
;LEFT_DOWN;ZONA_SEGURA_AGENTE_DESTRUIDO_2.0_3.0;;;;;;;;;;;;;;;;;0;5;308;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;10.35598705501618;13.91586_9.38511_16.50485_11.32686_12.62136_9.06149_16.82848_10.35599;1;
;LEFT;ZONA_SEGURA_AGENTE_DESTRUIDO_3.0_0.0;;;;;;;;;;;;;;;;;0;6;389;LEFT_UP;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;10.0;16.92308_7.94872_16.66667_8.71795_17.17949_8.46154_14.10256_10.0;0;
;LEFT_UP;ZONA_SEGURA_AGENTE_DESTRUIDO_3.0_1.0;;;;;;;;;;;;;;;;;0;7;319;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;10.3125;14.6875_9.0625_15.3125_10.3125_16.875_6.25_17.1875_10.3125;1;
;;ZONA_SEGURA_AGENTE_DESTRUIDO_3.0_2.0;;;;;;;;;;;;;;;;;0;8;279;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;10.0;12.5_8.92857_20.0_8.92857_12.85714_8.92857_17.85714_10.0;0;
;;ZONA_REPARACION_AGENTE_DESTRUIDO_0.0_0.0;;;;;;;;;;;;;;;;;0;9;134;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;8.88888888888889;13.33333_13.33333_15.55556_8.14815_14.81481_11.11111_14.81481_8.88889;1;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;;;;;;;;;;;;;;;;;0;10;361;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;14.3646408839779;10.49724_9.66851_17.67956_11.32597_12.98343_9.66851_13.81215_14.36464;1;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_2.0;;;;;;;;;;;;;;;;;0;11;538;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;12.987012987012987;19.48052_5.00928_14.10019_11.31725_20.22263_5.56586_11.31725_12.98701;1;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_1.0;;;;;;;;;;;;;;;;;0;12;804;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;12.79503105590062;14.90683_8.07453_15.03106_11.80124_15.65217_8.07453_13.6646_12.79503;1;
;;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_2.0;;;;;;;;;;;;;;;;;0;13;276;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;9.386281588447654;18.41155_10.46931_12.27437_10.46931_16.24549_10.83032_11.91336_9.38628;0;
;;ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;;;;;;;;;;;;;;;;;0;14;480;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;21.413721413721415;12.05821_6.65281_12.26611_18.29522_14.13721_7.27651_7.90021_21.41372;1;
;;ZONA_ATAQUE_AGENTE_DESTRUIDO_ENEMIGO_DESTRUIDO_3.0_3.0;;;;;;;;;;;;;;;;;0;15;456;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;19.25601750547046;11.37856_8.53392_11.59737_18.59956_11.81619_8.3151_10.50328_19.25602;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_1.0;;;;;;;;;;;;;;;;;0;16;700;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;16.262482168330955;12.5535_8.70185_12.26819_16.69044_12.5535_7.98859_12.98146_16.26248;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_0.0_2.0;;;;;;;;;;;;;;;;;0;17;372;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;11.796246648793566;16.35389_8.84718_12.60054_13.67292_14.20912_8.57909_13.94102_11.79625;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_1.0_0.0;;;;;;;;;;;;;;;;;0;18;713;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;17.50700280112045;11.76471_7.98319_14.14566_14.14566_16.10644_6.72269_11.62465_17.507;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_1.0_3.0;;;;;;;;;;;;;;;;;0;19;420;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;12.114014251781473;17.10214_8.31354_14.25178_11.1639_16.15202_9.73872_11.1639_12.11401;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_2.0_0.0;;;;;;;;;;;;;;;;;0;20;129;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;10.0;20.0_10.0_13.07692_7.69231_20.76923_10.0_8.46154_10.0;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_2.0_3.0;;;;;;;;;;;;;;;;;0;21;267;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;8.955223880597014;19.40299_9.70149_12.31343_9.70149_18.28358_9.32836_12.31343_8.95522;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_3.0_0.0;;;;;;;;;;;;;;;;;0;22;550;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;9.255898366606171;18.5118_10.16334_12.3412_8.16697_20.68966_8.71143_12.15971_9.2559;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_3.0_1.0;;;;;;;;;;;;;;;;;0;23;121;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;9.01639344262295;17.21311_11.47541_16.39344_5.7377_18.03279_12.29508_9.83607_9.01639;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_AGENTE_DESTRUIDO_3.0_2.0;;;;;;;;;;;;;;;;;0;24;150;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;9.933774834437086;16.55629_13.24503_10.59603_9.93377_17.88079_10.59603_11.25828_9.93377;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_REPARACION_AGENTE_DESTRUIDO_0.0_0.0;;;;;;;;;;;;;;;;;0;25;118;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;9.243697478991596;13.44538_12.60504_15.96639_8.40336_15.12605_10.08403_15.12605_9.2437;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_1.0;;;;;;;;;;;;;;;;;0;26;145;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;11.643835616438356;13.0137_9.58904_17.12329_10.9589_13.69863_8.21918_15.75342_11.64384;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_1.0_2.0;;;;;;;;;;;;;;;;;0;27;139;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;13.571428571428571;12.85714_10.0_18.57143_7.85714_16.42857_10.71429_10.0_13.57143;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_1.0;;;;;;;;;;;;;;;;;0;28;89;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;15.555555555555555;17.77778_5.55556_16.66667_11.11111_18.88889_6.66667_7.77778_15.55556;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_2.0;;;;;;;;;;;;;;;;;0;29;135;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;7.352941176470588;22.79412_8.82353_13.23529_8.82353_17.64706_11.02941_10.29412_7.35294;1;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_ATAQUE_AGENTE_DESTRUIDO_3.0_3.0;;;;;;;;;;;;;;;;;0;30;217;LEFT_UP;VIDA_BAJA_ZONA_EMBOSCADA_2.0_1.0;UP;ZONA_EMBOSCADA_AGENTE_DESTRUIDO_2.0_1.0;-1.0;-1.0;7.339449541284404;16.51376_6.42202_20.18349_9.63303_11.92661_7.79817_20.18349_7.33945;0;
;;RECIBIENDO_ATAQUE_AEREO_ZONA_ATAQUE_AGENTE_DESTRUIDO_ENEMIGO_DESTRUIDO_3.0_3.0;;;;;;;;;;;;;;;;;0;31;156;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;8.9171974522293;17.83439_12.10191_10.82803_10.19108_17.83439_9.55414_12.73885_8.9172;1;
;;VIDA_BAJA_ZONA_SEGURA_0.0_1.0;;;;;;;;;;;;;;;;;0;32;124;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;15.2;17.6_5.6_15.2_15.2_12.8_8.8_9.6_15.2;1;
;;VIDA_BAJA_ZONA_SEGURA_0.0_2.0;;;;;;;;;;;;;;;;;0;33;330;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;5.438066465256798;18.73112_9.36556_17.52266_6.0423_16.3142_10.57402_16.01208_5.43807;1;
;;VIDA_BAJA_ZONA_SEGURA_1.0_0.0;;;;;;;;;;;;;;;;;0;34;74;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;10.666666666666666;9.33333_9.33333_26.66667_6.66667_9.33333_10.66667_17.33333_10.66667;1;
;;VIDA_BAJA_ZONA_SEGURA_1.0_3.0;;;;;;;;;;;;;;;;;0;35;238;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;5.857740585774058;13.80753_10.46025_20.9205_5.43933_13.80753_10.04184_19.66527_5.85774;0;
;;VIDA_BAJA_ZONA_SEGURA_2.0_0.0;;;;;;;;;;;;;;;;;0;36;92;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;4.301075268817204;17.2043_8.60215_23.65591_3.22581_15.05376_9.67742_18.27957_4.30108;1;
;;VIDA_BAJA_ZONA_SEGURA_2.0_3.0;;;;;;;;;;;;;;;;;0;37;99;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;9.0;13.0_9.0_23.0_7.0_12.0_10.0_17.0_9.0;1;
;;VIDA_BAJA_ZONA_SEGURA_3.0_0.0;;;;;;;;;;;;;;;;;0;38;124;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;12.8;12.0_8.0_20.8_12.0_8.8_10.4_15.2_12.8;1;
;;VIDA_BAJA_ZONA_SEGURA_3.0_1.0;;;;;;;;;;;;;;;;;0;39;189;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;5.7894736842105265;15.26316_11.05263_17.36842_7.89474_13.68421_9.47368_19.47368_5.78947;1;
;;VIDA_BAJA_ZONA_SEGURA_3.0_2.0;;;;;;;;;;;;;;;;;0;40;220;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;5.429864253393665;17.64706_10.85973_17.19457_5.88235_15.8371_11.31222_15.8371_5.42986;0;
;;VIDA_BAJA_ZONA_REPARACION_0.0_0.0;;;;;;;;;;;;;;;;;0;41;111;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;5.357142857142857;16.07143_8.92857_20.53571_4.46429_18.75_5.35714_20.53571_5.35714;0;
;;VIDA_BAJA_ZONA_ANTIBOMBARDEOS_0.0_3.0;;;;;;;;;;;;;;;;;0;42;109;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;6.363636363636363;18.18182_9.09091_19.09091_6.36364_15.45455_10.0_15.45455_6.36364;1;
;;VIDA_BAJA_ZONA_EMBOSCADA_1.0_1.0;;;;;;;;;;;;;;;;;0;43;198;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;10.552763819095478;19.09548_6.53266_16.0804_7.03518_23.11558_5.02513_12.56281_10.55276;1;
;;VIDA_BAJA_ZONA_EMBOSCADA_1.0_2.0;;;;;;;;;;;;;;;;;0;44;120;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;14.87603305785124;15.70248_8.26446_14.87603_9.91736_20.66116_6.61157_9.09091_14.87603;0;
;;VIDA_BAJA_ZONA_EMBOSCADA_2.0_1.0;;;;;;;;;;;;;;;;;0;45;245;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;7.317073170731708;13.82114_11.78862_17.88618_6.09756_15.85366_10.1626_17.07317_7.31707;1;
;;VIDA_BAJA_ZONA_EMBOSCADA_2.0_2.0;;;;;;;;;;;;;;;;;0;46;199;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;5.5;22.0_8.5_17.5_5.5_16.5_13.0_11.5_5.5;1;
;;VIDA_BAJA_ZONA_ATAQUE_3.0_3.0;;;;;;;;;;;;;;;;;0;47;152;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;9.15032679738562;22.22222_6.53595_16.33987_8.49673_16.99346_11.11111_9.15033_9.15033;0;
;;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;;;;;;;;;;;;;;;;;0;48;112;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;7.079646017699115;13.27434_13.27434_17.69912_7.07965_13.27434_11.50442_16.81416_7.07965;0;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_0.0_1.0;;;;;;;;;;;;;;;;;0;49;178;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;9.497206703910615;13.96648_9.49721_18.99441_8.37989_13.96648_9.49721_16.20112_9.49721;1;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_0.0_2.0;;;;;;;;;;;;;;;;;0;50;264;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;7.547169811320755;18.11321_10.56604_14.71698_8.30189_15.84906_11.32075_13.58491_7.54717;1;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_1.0_0.0;;;;;;;;;;;;;;;;;0;51;195;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;10.204081632653061;21.42857_6.63265_15.30612_10.20408_15.81633_11.22449_9.18367_10.20408;1;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_1.0_3.0;;;;;;;;;;;;;;;;;0;52;274;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;7.636363636363637;17.45455_8.36364_20.0_4.0_18.90909_9.81818_13.81818_7.63636;1;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_2.0_0.0;;;;;;;;;;;;;;;;;0;53;221;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;9.90990990990991;19.81982_9.45946_9.90991_11.26126_20.27027_6.75676_12.61261_9.90991;1;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_2.0_3.0;;;;;;;;;;;;;;;;;0;54;165;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;8.433734939759036;18.07229_11.44578_12.6506_9.03614_17.46988_10.24096_12.6506_8.43373;0;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_3.0_0.0;;;;;;;;;;;;;;;;;0;55;86;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;6.896551724137931;25.28736_9.1954_10.34483_9.1954_20.68966_9.1954_9.1954_6.89655;0;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_3.0_1.0;;;;;;;;;;;;;;;;;0;56;192;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;9.844559585492227;19.68912_9.32642_12.95337_10.36269_16.58031_10.88083_10.36269_9.84456;0;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_SEGURA_3.0_2.0;;;;;;;;;;;;;;;;;0;57;76;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;11.688311688311689;20.77922_6.49351_15.58442_14.28571_10.38961_11.68831_9.09091_11.68831;0;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_REPARACION_0.0_0.0;;;;;;;;;;;;;;;;;0;58;131;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;18.939393939393938;11.36364_10.60606_11.36364_16.66667_13.63636_9.09091_8.33333_18.93939;1;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_ANTIBOMBARDEOS_0.0_3.0;;;;;;;;;;;;;;;;;0;59;152;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;12.418300653594772;15.68627_11.11111_14.37908_11.11111_13.0719_13.72549_8.49673_12.4183;1;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_1.0_1.0;;;;;;;;;;;;;;;;;0;60;197;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_BAJA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;12.121212121212121;11.61616_9.09091_19.19192_10.60606_12.12121_9.09091_16.16162_12.12121;0;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_1.0_2.0;;;;;;;;;;;;;;;;;0;61;136;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;16.78832116788321;15.32847_5.83942_15.32847_15.32847_13.86861_7.29927_10.21898_16.78832;1;
;;VIDA_BAJA_RECIBIENDO_ATAQUE_AEREO_ZONA_EMBOSCADA_2.0_1.0;;;;;;;;;;;;;;;;;0;62;116;LEFT_UP;VIDA_ALTA_ZONA_ATAQUE_3.0_3.0;DOWN;VIDA_ALTA_ZONA_ATAQUE_ENEMIGO_DESTRUIDO_3.0_3.0;1.0;-1.0;11.11111111111111;16.23932_11.11111_13.67521_9.40171_17.94872_9.40171_11.11111_11.11111;1;
